---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID
11052,"NSLOCTEXT("""", ""25ED62914DF0FC24104C84B3F719626A"", ""Silver"")","NSLOCTEXT("""", ""4719F7C6473A74E219B918BE99380DEF"", ""A soft metal that can be polished to a deep shine"")","NSLOCTEXT("""", ""6AFCEAD14DE16783B0D09092CDBD36CE"", ""<span style=\""italic\"">\'Do you think he is dead?\' she asked, with seeming irrelevancy. He did not ask her to whom she referred. \'I believe so. Silver and fire are both deadly to evil spirits, and he got a belly-full of both.\'</> The Black Stranger\nToo weak to create effective weapons, silver is primarily for currency, ornamentation and the backing of polished mirrors. \nSilver can be effective against demonic creatures and spirits. Many a mercenary always keeps a single silver coin with them to ward off curses and dark creatures.\nThis metal can be smelted and used to forge weapons but any such weapon will break after anything more than a single hit."")","/Game/UI/Textures/Icons/icon_silver.icon_silver","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""8CF5884444826CB53D67F7B0A5B73F81"", ""High Grade"")","","NSLOCTEXT("""", ""9B65C3204D40846A13167EAF9F0AA489"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
11501,"NSLOCTEXT("""", ""0E4BA98E419338529A219891F4517229"", ""Iron Bar"")","NSLOCTEXT("""", ""F2F2384040059B886D78169109BEC3F8"", ""Basic iron ingot for crude metalworking"")","NSLOCTEXT("""", ""71DDAAD544913E706F4DC9B256A8BB19"", ""The ability to work iron is a step along the road from savagery to civilization. The streets of the great cities of the world resound with the ring of hammer on anvil a song to the march of progress.\nIron weapons and armor offer superior protection, but the additional weight means carrying less supplies.\nIron can be treated with Steelfire in a Furnace to produce steel."")","/Game/UI/Textures/Icons/icon_iron_bar.icon_iron_bar","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","8","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11001","2","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""B1696C8E41DB617F2FF214B18B417A66"", ""Mid Grade"")","NSLOCTEXT("""", ""2A0FF22C433284BD6B138A8B9220DE5D"", ""Meltable"")","NSLOCTEXT("""", ""2E18EDDE406E1389CC3984A41F34FFC2"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
11502,"NSLOCTEXT("""", ""410D53BF482B77AA4CF859B74EBCDA41"", ""Steel Bar"")","NSLOCTEXT("""", ""648454D04F9F797622D57B89EBB940EC"", ""An alloy that is stronger and less brittle than iron"")","NSLOCTEXT("""", ""112F10C24F2D59B40B2DC088795AF8EF"", ""Barring some enchantment, steel is the strongest metal alloy available for the construction of weapons. The crafting of steel requires iron and Steelfire, a peculiar additive made from Tar and Brimstone.\nThe smiths of Akbitana in Shem are the finest in the world and a weapon made of Akbitanan steel is considered to be unbreakable. Due to their great demand, it is rare to find a Akbitanan weapon outside of Shem."")","/Game/UI/Textures/Icons/icon_steel_bar.icon_steel_bar","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","8","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11501","4","1","14173","1","1","0","0","1","0","0","0","NSLOCTEXT("""", ""413089054753F18DC83BA9B414FDC3D4"", ""High Grade"")","","NSLOCTEXT("""", ""DABFF21F4CB14D346019638EE4A41C99"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
11551,"NSLOCTEXT("""", ""2C2D61954B8B02F49560C29F554A70F2"", ""Glass"")","NSLOCTEXT("""", ""55F810E642DD930C69058BAF2D87E2B9"", ""Brittle and breakable, glass is best used for ornamentation"")","NSLOCTEXT("""", ""C96A097D48FFF2E6319293A9E437DF8A"", ""Only the wealthy can afford to ornament their houses in glass, even though creating glass is a simple process. Glass offers protection from the elements and a view of what is occurring outside, at the risk of being easily shattered."")","/Game/UI/Textures/Icons/icon_glass.icon_glass","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""97C0C3D84D90DFE8A11809B5F9937177"", ""High Grade"")","","NSLOCTEXT("""", ""EB4BE7214D908B833518ABA9CF6D548C"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12001,"NSLOCTEXT("""", ""4651399E436AD6C468B15DB7910B158F"", ""Plant Fiber"")","NSLOCTEXT("""", ""E936763D45674DF500AF468653F6D324"", ""Assorted stalks, leaves and sprigs torn from plants"")","NSLOCTEXT("""", ""EBEC08BD42749D3A7DB8A3AB724CC6A3"", ""The most basic materials that can be gathered by hand from plants. These fibers can be woven into rough clothing, but it will only provide simple protection against the elements.\nAnything woven from such crude material cannot be expected to stop a swinging blade.\n"")","/Game/UI/Textures/Icons/icon_plant_fiber-1.icon_plant_fiber-1","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""9297284D4A874BA65C934DA3A2FD3949"", ""Low Grade"")","NSLOCTEXT("""", ""7482ACFE4FEC52151A464690EA29634F"", ""Combustible"")","NSLOCTEXT("""", ""B995917B446B794CDFF1DA8BC5131ABE"", ""Ingredient"")","","0","0","2.000000","1","0","None","-1"
12003,"NSLOCTEXT("""", ""40E8A59A4B04F54FEF1DD986AFD4A07A"", ""Gossamer"")","NSLOCTEXT("""", ""E0B4621D41E834DF8695E7B57A31ED93"", ""Spider silk - soft, strong and lightweight"")","NSLOCTEXT("""", ""FFC170774E42A7CA3AB028A36889E4C4"", ""Harvested from the webs of spiders, gossamer can be spun into a durable, strong thread.\nGathering gossamer would require weeks were it not for the presence of extremely large spiders in the Exiled Lands. Their webs are large enough that gossamer gathering can be a profitable enterprise.\nIt is not know what causes the spider in the region to grow to such an extreme size, but enterprising Stygians have been harvesting gossamer here for centuries.\n"")","/Game/UI/Textures/Icons/icon_gossamer.icon_gossamer","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""EA00A5AE458444AAB8921CAA63F566F2"", ""Mid Grade"")","","NSLOCTEXT("""", ""4EA799474F0288E33F96B4B08DC28E41"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12011,"NSLOCTEXT("""", ""888D5A8B448CBBA0E0A5BC9B702F9DBD"", ""Hide"")","NSLOCTEXT("""", ""FB749BE04DBFC03A718501B4E1478FF4"", ""The untreated skin of a beast"")","NSLOCTEXT("""", ""94391CE4441CC783D960BDA8B408BD67"", ""Taken from any number of wild beasts, hide can be processed into leather using a tannery."")","/Game/UI/Textures/Icons/icon_hide-1.icon_hide-1","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12012","1","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""F3DD00CD466A8008CB2190B010A93896"", ""Mid Grade"")","","NSLOCTEXT("""", ""7ABF6BEB4235D1846E64E29A10E13FE5"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12012,"NSLOCTEXT("""", ""A96A9A844429873051663197F79820E9"", ""Thick Hide"")","NSLOCTEXT("""", ""BF9C32BF470763FD9880EE919CB4D5A9"", ""Some creatures have thicker skins than others"")","NSLOCTEXT("""", ""7B1DBB8344915DD2312804980DEE7AEC"", ""Large beasts have developed thicker skins for defence against predators. This thickened skin, while harder to work, provides a superior leather. \nWorshippers of the beast-god, Jhebbal Sag have been known to clothe themselves in the hides of ferocious predators as a symbol of their pact.\n"")","/Game/UI/Textures/Icons/icon_thick_hide-1.icon_thick_hide-1","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""1E8642D047CB833CC4E27FBF8CA8815E"", ""High Grade"")","","NSLOCTEXT("""", ""D5AD60F74B6CCD713B058FB62514C711"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12511,"NSLOCTEXT("""", ""1EADBB214716E80BA91A4A93321D1332"", ""Leather"")","NSLOCTEXT("""", ""DA04D8094CF13F9BC34CF286C8A63E9C"", ""Tanned hide that is commonly used for lightweight armors"")","NSLOCTEXT("""", ""E96B6D084895FE4628D8548E2A7C0468"", ""Supple material that offers enhanced protection. Leather can be stiff and difficult to work if it has not been correctly treated, but there is a fine line between softening the leather too far and having it lose its protective properties.\nLeather will help to stop the claws and fangs of a beast, but a determined foe will be able to break through the material.\nUsed to create armors at an Armorers Bench\n"")","/Game/UI/Textures/Icons/icon_leather.icon_leather","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.300000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12011","3","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""7224035B420D1A2C97887DB43B78DC0B"", ""Mid Grade"")","","NSLOCTEXT("""", ""FD0D33B14E6B20B6D2D910B30859CE27"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12512,"NSLOCTEXT("""", ""FE7601DF48B7CB6B54099F814C912CC5"", ""Thick Leather"")","NSLOCTEXT("""", ""998EC2E246C6A3CA67B33EAA4CEB21E5"", ""Offers a higher degree of protection than regular leather"")","NSLOCTEXT("""", ""C7B83E674A23403EEED51CB7C3C32255"", ""Offering better protection than regular leather, but at the cost of flexibility.\nThickened leather requires regular oiling to prevent it from becoming inflexible and preventing movement.\nKordavan leather is famed for its pliability and durability, but to learn the secret of its durability would require access to the tanneries of the Zingaran capital.\n"")","/Game/UI/Textures/Icons/icon_leather_thick.icon_leather_thick","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","10","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12012","1","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""E2C0C7C14198CBA304A8C68E4DCDA2A3"", ""High Grade"")","","NSLOCTEXT("""", ""E26F114D4194A8EE64D6B992584E6FEF"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12513,"NSLOCTEXT("""", ""766B510E4ECCA2E6D877C78A5DA00894"", ""Silk"")","NSLOCTEXT("""", ""77E43837498AA18B08F7F18F25627D0E"", ""A strong, light thread spun from gossamer"")","NSLOCTEXT("""", ""E9DFE1F04F438FD46FA9F5A8133C109D"", ""Silk is a valuable commodity in the Hyborian kingdoms and it flows from Khitai in the east and Stygia in the south. Khitan silk is drawn from silkworms whereas Stygian silk is harvested from the giant spiders that inhabit the dark reaches of the southern lands.\nKhitan silk is prized for the clinging, sensual fabric that it creates. It is very tolerant of dyes and holds brilliant color. Any nobleman of note has at least one outfit of Khitan silk.\nStygian silk is stronger and more durable, offering greater protection at the cost of a coarser weave. Dyes tend to fade quickly but the tenacity of the fabric makes it a favorite among the merchant class."")","/Game/UI/Textures/Icons/icon_silk.icon_silk","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","12003","2","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""8B520E984F4FE7F630C1AB9B30D601FC"", ""High Grade"")","","NSLOCTEXT("""", ""3D614C88490329A4320319AE33E25F97"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
12514,"NSLOCTEXT("""", ""ADE4A856476176DC8F79C7B42E068827"", ""Ichor"")","NSLOCTEXT("""", ""A291A19F4EAD81743B0B838359A44426"", ""A viscous, foul smelling fluid collected from arthropods"")","NSLOCTEXT("""", ""13B248614670ED8A71E5DE874D06E7EB"", ""Medicine men and herbalists tend to pay well for the ichors of exotic and dangerous species killed in the wilds, but it has other, hidden properties.\nIn Stygia, ichor is mixed with fibers and used to harden stone under very high heat, adding a glaze to the stone that makes it impervious to normal weapons."")","/Game/UI/Textures/Icons/icon_ingredient_ichor.icon_ingredient_ichor","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","2","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""A6538C2341389DDE319496845AEDCEC7"", ""Low Grade"")","","NSLOCTEXT("""", ""83293A574109ABFF9A27EF88C43BCA9F"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1"
13001,"NSLOCTEXT("""", ""8C20C6A047F5BD2DB1930BBF282F012E"", ""Feral Flesh"")","NSLOCTEXT("""", ""7491BEBA465D3FB478FD4F9D05F45287"", ""Raw flesh harvested from small beasts and fowl"")","NSLOCTEXT("""", ""CC141E264DAF06ACE2686AAA17E67E45"", ""Raw meat is a dangerous temptation for the starving and desperate. Consuming it provides immediate relief from hunger but at the risk of inheriting any disease or parasite that may have come along for the ride.\nThis flesh is harvested from small animals. It is not particularly filling or flavorful. \nUnless this meat is cooked quickly, it will spoil and become inedible.\n"")","/Game/UI/Textures/Icons/icon_raw_stringy_meat.icon_raw_stringy_meat","/Game/Items/Hunger/BPGameItemFood_RawMeat.BPGameItemFood_RawMeat_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Material","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","1.670000","13599","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""AF1C4C1D46284EBE31D1139D9C838B54"", ""Low Grade"")","NSLOCTEXT("""", ""15D0666D491435D00910DD963904CE03"", ""Consumable"")","NSLOCTEXT("""", ""A9112CB54866F69EF4B082B770C08D01"", ""Ingredient"")","","11","0","88.000000","1","0","None","-1"
13002,"NSLOCTEXT("""", ""9A5ABB8F4F985E911C79A5A18B20120C"", ""Savoury Flesh"")","NSLOCTEXT("""", ""711C1D8C4E13E89DE017858B20964B4F"", ""Raw flesh harvested from common wild animals"")","NSLOCTEXT("""", ""E0DBCFB34EE0CEB6EFAE13AECE4DE1CC"", ""Raw meat is a dangerous temptation for the starving and desperate. Consuming it provides immediate relief from hunger but at the risk of inheriting any disease or parasite that may have come along for the ride.\nThis flesh has been harvested from large game. It is easy to cook and full of flavour.\nUnless this meat is cooked quickly, it will spoil and become inedible.\n"")","/Game/UI/Textures/Icons/icon_meat-1.icon_meat-1","/Game/Items/Hunger/BPGameItemFood_RawMeat.BPGameItemFood_RawMeat_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Material","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.200000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.830000","13599","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""E025786D4F40429EB0F4A281E297E062"", ""Mid Grade"")","NSLOCTEXT("""", ""DA0043724ADC0DC5B93C41A6EDEA65F6"", ""Consumable"")","NSLOCTEXT("""", ""408D0E0747EB5B46117A9DA6C74E6D31"", ""Ingredient"")","","16","0","128.000000","1","0","None","-1"
13003,"NSLOCTEXT("""", ""533E34C5435377C54FC96C818DBB7A3E"", ""Exotic Flesh"")","NSLOCTEXT("""", ""A201083842F893163FF136893EFE3ED6"", ""Raw flesh harvested from exotic animals"")","NSLOCTEXT("""", ""84E5EFEC4A8CF46429517B9C31E73314"", ""Raw meat is a dangerous temptation for the starving and desperate. Consuming it provides immediate relief from hunger but at the risk of inheriting any disease or parasite that may have come along for the ride.\nThis flesh is taken from one of the exotic creatures that roam the Exiled Lands. The effect of this meat is particularly potent, but whether this boost is due to the rare flavour or is an aftereffect of the thrilling hunt is a matter for sages to discuss.\nUnless this meat is cooked quickly, it will spoil and become inedible.\n"")","/Game/UI/Textures/Icons/icon_raw_tough_meat.icon_raw_tough_meat","/Game/Items/Hunger/BPGameItemFood_RawMeat.BPGameItemFood_RawMeat_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Material","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.400000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","0.560000","13599","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""EF1B4BF1420BC70624D06F8159D0E54C"", ""High Grade"")","NSLOCTEXT("""", ""3B12C0D24D5142971FA1118781FE9D27"", ""Consumable"")","NSLOCTEXT("""", ""3FD8F3D349F50095816DB299443EA083"", ""Ingredient"")","","21","0","168.000000","1","0","None","-1"
13011,"NSLOCTEXT("""", ""7F3B3BDF4A2072F89B3CBC8CF895CF01"", ""Shaleback Egg"")","NSLOCTEXT("""", ""B104A52F4500668433D4A49C651437B7"", ""A large nutritious meal stolen from a shaleback nest"")","NSLOCTEXT("""", ""C6813F0542C89557BFDCA3900A8E075A"", ""The Shalebacks are large reptiles that make their home along the edge of the river that flows through the Exiled Lands. They create nests of palm trees for their eggs and defend them furiously against the predators of the region.\nShaleback eggs are considered a rare delicacy in the civilized lands. Anybody who has seen an enraged adult Shaleback up close can understand why they remain so.\n"")","/Game/UI/Textures/Icons/icon_snake_egg.icon_snake_egg","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","1.670000","0","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""93640F944404A70B953538A06783592B"", ""Low Grade"")","NSLOCTEXT("""", ""41437E9F416C69CE608283865FD9911E"", ""Consumable"")","NSLOCTEXT("""", ""03419CEC4873A60EF947F393D10F1D14"", ""Ingredient"")","","11","5","88.000000","1","0","None","-1"
13012,"NSLOCTEXT("""", ""F1B9E68E4B4D8371132C90BC77661B69"", ""Fat Grub"")","NSLOCTEXT("""", ""A2C3BC724D04CDAA830A77BEB8F997D2"", ""Disgusting, yet filling"")","NSLOCTEXT("""", ""200962BB4221A8557090BCB156E35C40"", ""For the strong of stomach, these grubs offer a both food and moisture in the midst of the desert"")","/Game/UI/Textures/Icons/icon_fat_grub.icon_fat_grub","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","10","0","Consumable","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","4.170000","0","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""6568450241453E359ADC29A44E6191C6"", ""Low Grade"")","NSLOCTEXT("""", ""B647D31248676B116B8C02A38C5F6DFB"", ""Consumable"")","NSLOCTEXT("""", ""D2FA0C894B2534351284FD8E1B66CE00"", ""Ingredient"")","","5","5","4.000000","1","0","None","-1"
13013,"NSLOCTEXT("""", ""8E475B554E7AB1F3C690E2B429186AC8"", ""Handful of Insects"")","NSLOCTEXT("""", ""9C1F7ED24A14A0A7F08A4381E9EBE1E6"", ""These will keep starvation at bay. Barely."")","NSLOCTEXT("""", ""A3CAFD1B4373F7ECBF05038B5FE587A4"", ""To the starving, a handful of insects can be enough to stave off hunger for a while. "")","/Game/UI/Textures/Icons/icon_handful_of_termites.icon_handful_of_termites","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Consumable","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","4.170000","0","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""158702B1416C90C7102BBB98D3A00277"", ""Low Grade"")","NSLOCTEXT("""", ""43ADA73E42D85D633E757DA5DF2F44B9"", ""Consumable"")","NSLOCTEXT("""", ""19DA2415447CA68AE5574AAE8EF0C0B4"", ""Ingredient"")","","1","0","8.000000","1","0","None","-1"
13014,"NSLOCTEXT("""", ""7FED51B74F131B08427CAE916705CC79"", ""Small Scorpion"")","NSLOCTEXT("""", ""B6080BD045F785C40E1AEBA0F6698D4E"", ""A bite sized scorpion snack with extra sting"")","NSLOCTEXT("""", ""F31C46574819C2F074E41CBBC6CE6520"", ""A hard crunchy shell with a soft, satisfying center. These are considered a delicacy in some cultures."")","/Game/UI/Textures/Icons/icon_scorpion.icon_scorpion","/Game/Items/Hunger/BPGameItemFood.BPGameItemFood_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Consumable","0.000000","26","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.050000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","0","None","None","None","0","0","0","1.670000","0","100.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""13E332DC47C36FA1F278DEA5389B6D20"", ""Low Grade"")","NSLOCTEXT("""", ""8493915146B2756593501F8177CEB87C"", ""Consumable"")","NSLOCTEXT("""", ""3815DC34411A9610F694709BEC97148E"", ""Ingredient"")","","5","0","40.000000","5","0","None","-1"
